ClientID,Age,RiskRate,IsMale,CompletedOrdersRatio,CanceledOrdersRatio,AvgPrice,Most_Frequent_OrderType,Most_Frequent_ExecutionStatus,Most_Frequent_SectorName,AvgOrderRate_Difference,AvgQuantityOrderedRate_Difference,Churned
486,29,Low,1,More than half,Moderate,8.94848484848485,Buy,Executed,Information Technology,Increased,Increased,0
487,62,Low,1,More than half,Moderate,1.5005833333333334,Buy,Executed,Tourism,Increased,Increased,0
489,75,Low,1,More than half,Little,2.7622962962962965,Buy,Executed,Consumer Staples,Increased,Increased,0
493,56,Low,0,Less than half,Moderate,16.021974789915966,Sell,Not Executed,Consumer Discretionary,Increased,Increased,0
494,24,Not Assigned,0,All,None,28.08,Sell,Executed,Financials,Decreased,Decreased,1
495,77,Not Assigned,1,Less than half,Moderate,6.30696,Sell,Not Executed,Financials,Decreased,Decreased,1
498,24,Not Assigned,1,More than half,Moderate,16.166699690402478,Sell,Executed,Real Estate,Constant,Constant,0
499,65,Not Assigned,0,More than half,Moderate,1.812203821656051,Sell,Executed,Financials,Constant,Constant,1
500,45,Not Assigned,1,More than half,Little,11.454221441124782,Buy,Executed,Financials,Increased,Increased,0
502,47,Low,0,More than half,Moderate,15.689266304347825,Sell,Executed,Financials,Constant,Constant,0
503,54,Low,1,More than half,Little,4.439230263157895,Buy,Executed,Financials,Constant,Constant,0
506,45,Low,1,More than half,Little,1.06475,Sell,Executed,Real Estate,Increased,Increased,1
507,48,Low,1,Less than half,Moderate,2.6124224137931034,Sell,Not Executed,Consumer Staples,Constant,Constant,0
508,74,Low,0,More than half,Moderate,18.9145,Buy,Executed,Financials,Increased,Increased,1
514,41,Medium,1,Less than half,Moderate,3.7753416485900213,Sell,Not Executed,Industries,Increased,Increased,0
516,64,Low,1,More than half,None,10.882666666666667,Buy,Executed,Financials,Increased,Increased,0
517,44,Low,1,All,None,85.555,Sell,Executed,Real Estate,Increased,Increased,1
521,34,Low,0,Less than half,Most,25.95722222222222,Sell,Not Executed,INDUSTRIAL,Increased,Increased,0
523,70,Low,1,More than half,Little,9.748857142857144,Buy,Executed,Financials,Increased,Increased,1
524,54,Medium,1,More than half,Little,14.068068493150685,Buy,Executed,Financials,Increased,Increased,0
525,21,Low,1,More than half,Moderate,14.082440200216451,Buy,Executed,Health Care,Constant,Constant,1
526,38,Medium,0,More than half,Moderate,1.814,Sell,Executed,Industries,Increased,Increased,1
528,38,Medium,0,More than half,Moderate,4.317275423728813,Sell,Executed,Industries,Increased,Increased,0
529,72,Medium,1,More than half,Little,9.663546917960089,Buy,Executed,Consumer Staples,Increased,Increased,0
530,28,Low,1,More than half,Moderate,3.4683333333333333,Sell,Executed,Consumer Staples,Increased,Increased,1
533,37,Low,1,More than half,Most,6.2170000000000005,Buy,Executed,Consumer Discretionary,Increased,Increased,1
534,65,Low,1,More than half,Little,17.73395238095238,Buy,Executed,Industries,Increased,Increased,0
535,34,Low,0,More than half,Little,0.20399226804123713,Buy,Executed,INVESTMENT,Increased,Increased,1
548,72,Not Assigned,0,More than half,Little,1.338009022556391,Sell,Executed,Industries,Decreased,Decreased,0
550,70,Not Assigned,1,More than half,Little,2.8942047619047617,Buy,Executed,Financials,Decreased,Decreased,1
551,54,Low,1,More than half,Little,6.208444852941176,Sell,Executed,Real Estate,Increased,Increased,1
552,51,Low,0,More than half,Moderate,3.1213170196219195,Buy,Executed,Financials,Increased,Increased,0
555,68,Not Assigned,1,Less than half,Moderate,13.773857142857143,Sell,Not Executed,Real Estate,Decreased,Decreased,1
557,65,Not Assigned,0,More than half,Moderate,2.4965,Buy,Executed,Information Technology,Constant,Constant,1
560,45,Not Assigned,0,More than half,Moderate,7.424884615384616,Sell,Executed,Financials,Increased,Increased,0
562,60,Not Assigned,0,More than half,Most,47.129375,Sell,Executed,Health Care,Decreased,Decreased,0
563,61,Not Assigned,1,More than half,Moderate,36.6454,Sell,Executed,Industries,Decreased,Decreased,0
564,43,Not Assigned,0,More than half,None,0.7939629629629629,Sell,Executed,INDUSTRIAL,Decreased,Decreased,1
565,37,Not Assigned,1,Less than half,Little,5.191129032258065,Sell,Not Executed,Materials,Decreased,Decreased,0
566,63,Not Assigned,1,More than half,Most,13.370711538461538,Buy,Executed,Materials,Increased,Increased,0
567,22,Not Assigned,1,Less than half,Most,36.10072368421052,Buy,Not Executed,Financials,Decreased,Decreased,0
568,43,Not Assigned,0,Less than half,Moderate,4.683777777777778,Sell,Not Executed,Information Technology,Decreased,Decreased,0
569,23,Not Assigned,0,More than half,Moderate,16.395572727272725,Sell,Executed,Financials,Increased,Increased,0
570,57,Not Assigned,0,Less than half,Moderate,9.848144295302014,Buy,Executed,Information Technology,Constant,Constant,1
571,40,Not Assigned,1,More than half,Moderate,5.774444444444445,Buy,Executed,Financials,Constant,Constant,0
572,42,Low,1,Less than half,Moderate,13.10329268292683,Buy,Executed,INVESTMENT,Increased,Increased,0
573,21,Low,0,Less than half,Moderate,4.50768,Sell,Not Executed,Financials,Increased,Increased,0
574,68,Low,0,Less than half,Most,13.071478079331943,Sell,Not Executed,Financials,Constant,Constant,1
578,30,Low,1,More than half,Little,7.207666666666667,Sell,Executed,Consumer Staples,Constant,Constant,0
579,45,Low,1,Less than half,Moderate,2.4261461538461537,Sell,Not Executed,Financials,Increased,Decreased,0
580,36,Low,0,Less than half,Moderate,11.716653688221367,Buy,Executed,Financials,Decreased,Decreased,0
581,40,Low,0,Less than half,Moderate,2.225155804480652,Sell,Not Executed,Industries,Constant,Constant,0
582,30,Low,1,Less than half,Most,2.3508947368421054,Buy,Not Executed,Financials,Increased,Increased,1
583,76,Low,1,Less than half,Most,2.95965306122449,Sell,Not Executed,Financials,Increased,Increased,0
584,38,Low,1,More than half,Moderate,3.370894736842105,Sell,Executed,Financials,Constant,Constant,1
588,31,Low,1,Less than half,Moderate,11.082460974842077,Buy,Executed,Industries,Constant,Constant,0
594,77,Not Assigned,1,More than half,Moderate,6.810333333333333,Buy,Executed,Financials,Constant,Constant,1
599,78,Low,0,Less than half,Most,11.764318181818181,Sell,Not Executed,Industries,Decreased,Decreased,1
600,26,Low,1,Less than half,Moderate,10.869201803246044,Buy,Executed,Financials,Increased,Increased,0
605,41,Not Assigned,0,All,None,25.17,Buy,Executed,Financials,Decreased,Decreased,1
612,44,Not Assigned,1,More than half,Little,1.0889,Buy,Executed,Industries,Decreased,Decreased,0
613,33,Low,1,More than half,Moderate,0.9009693486590038,Buy,Executed,Financials,Increased,Increased,0
614,48,Not Assigned,1,More than half,Moderate,14.750342084023616,Buy,Executed,Industries,Constant,Constant,0
617,53,Low,0,More than half,Moderate,7.635833333333333,Sell,Executed,Real Estate,Increased,Increased,1
618,52,Low,1,More than half,Moderate,7.146962702836615,Buy,Executed,Consumer Discretionary,Increased,Increased,0
619,59,Low,1,More than half,Most,1.374246105919003,Buy,Executed,Industries,Increased,Increased,0
620,72,Low,0,More than half,Most,6.828832145225464,Sell,Executed,INDUSTRIAL,Increased,Increased,0
621,56,Low,1,More than half,Moderate,12.652432432432432,Sell,Executed,Financials,Increased,Increased,0
622,45,Low,0,Less than half,Most,11.996714765100672,Sell,Not Executed,Real Estate,Increased,Increased,1
624,34,Low,1,More than half,Little,18.921075757575757,Sell,Executed,Industries,Increased,Increased,0
626,41,Low,1,Less than half,Little,5.411803284704067,Sell,Not Executed,Financials,Constant,Constant,0
627,72,Not Assigned,1,More than half,Moderate,8.98667362924282,Buy,Executed,Consumer Discretionary,Decreased,Increased,1
629,64,Not Assigned,1,Less than half,Most,19.717931034482756,Buy,Not Executed,Real Estate,Decreased,Decreased,0
630,56,Not Assigned,1,More than half,Moderate,22.04653125,Buy,Executed,Industries,Increased,Increased,0
632,77,Not Assigned,1,Less than half,Moderate,2.921836734693877,Sell,Not Executed,Financials,Decreased,Decreased,0
633,35,Not Assigned,1,More than half,Little,2.5071330049261085,Sell,Executed,INDUSTRIAL,Decreased,Decreased,1
634,64,Not Assigned,1,More than half,Most,5.383846153846154,Sell,Executed,Information Technology,Constant,Constant,1
635,48,Low,1,More than half,Moderate,24.99816101694915,Sell,Executed,Financials,Decreased,Decreased,0
636,25,Low,0,Less than half,Most,9.547765845070423,Buy,Not Executed,Real Estate,Increased,Increased,1
638,53,Low,1,Less than half,Moderate,16.22176489361702,Buy,Not Executed,Industries,Constant,Constant,1
639,75,Low,1,Less than half,Moderate,1.3940537190082645,Sell,Not Executed,Financials,Increased,Increased,0
640,42,Low,1,Less than half,Most,5.480877192982456,Buy,Not Executed,Basic Materials,Constant,Constant,0
642,69,Low,1,More than half,None,1.95,Sell,Executed,Information Technology,Constant,Constant,1
643,48,Low,0,Less than half,Most,7.116826606875934,Sell,Not Executed,Health Care,Constant,Constant,1
644,35,Low,1,More than half,Little,14.055625,Sell,Executed,Information Technology,Constant,Constant,1
648,40,Not Assigned,0,Less than half,Most,11.477904761904762,Sell,Not Executed,Consumer Staples,Decreased,Decreased,1
649,60,Low,1,Less than half,Most,5.879902777777778,Sell,Not Executed,Financials,Increased,Increased,1
650,67,Medium,1,Less than half,Most,10.94,Sell,Not Executed,Consumer Staples,Increased,Increased,1
651,77,Not Assigned,1,More than half,Little,2.2248174603174604,Buy,Executed,Financials,Decreased,Decreased,0
652,65,Not Assigned,1,Less than half,Moderate,17.251160714285714,Buy,Not Executed,Industries,Constant,Constant,0
653,73,Not Assigned,1,More than half,Moderate,10.861463465553236,Sell,Executed,Financials,Decreased,Decreased,0
654,39,Not Assigned,1,More than half,Moderate,19.526,Buy,Executed,Consumer Staples,Constant,Constant,0
656,53,Low,1,More than half,None,2.8419999999999996,Sell,Executed,Financials,Constant,Constant,1
657,54,Not Assigned,1,More than half,Moderate,35.708023391812866,Buy,Executed,Financials,Decreased,Decreased,0
658,77,Not Assigned,1,More than half,None,1.0495,Sell,Executed,Consumer Staples,Decreased,Decreased,1
659,40,Not Assigned,1,Less than half,Most,11.413373015873015,Buy,Not Executed,Financials,Decreased,Decreased,1
660,67,Low,1,More than half,Moderate,11.63001047457687,Buy,Executed,Financials,Constant,Constant,0
661,37,Not Assigned,1,More than half,Little,21.947084289629828,Sell,Executed,Industries,Constant,Constant,1
663,26,Not Assigned,1,More than half,Most,7.055161290322581,Buy,Executed,Consumer Discretionary,Decreased,Decreased,1
666,53,Low,1,More than half,Little,34.086,Sell,Executed,Financials,Increased,Increased,0
667,68,Low,1,More than half,Moderate,30.19191056910569,Buy,Executed,Industries,Increased,Increased,0
670,42,Low,0,More than half,Moderate,11.787119805825242,Buy,Executed,Financials,Constant,Constant,1
672,44,Low,1,More than half,Moderate,7.747772727272727,Buy,Executed,Materials,Increased,Increased,0
673,47,Low,1,Less than half,Most,44.6517,Sell,Not Executed,Materials,Increased,Increased,1
674,45,Low,1,More than half,Little,6.055954545454545,Buy,Executed,Health Care,Increased,Increased,1
675,46,Low,1,More than half,Moderate,6.789125260614101,Buy,Executed,Financials,Constant,Constant,0
676,34,Not Assigned,1,Less than half,Moderate,29.181913043478257,Sell,Executed,Financials,Decreased,Decreased,0
677,56,Not Assigned,1,More than half,Most,3.7694709677419356,Buy,Executed,Industries,Decreased,Decreased,1
678,32,Not Assigned,1,More than half,Moderate,59.4754706405694,Sell,Executed,Real Estate,Decreased,Decreased,0
679,37,Not Assigned,1,More than half,Moderate,9.60401566951567,Buy,Executed,Financials,Constant,Constant,0
680,43,Not Assigned,1,More than half,Moderate,4.070477272727273,Sell,Executed,Financials,Constant,Constant,0
681,54,Not Assigned,1,More than half,Most,43.55199146757679,Buy,Executed,Financials,Decreased,Decreased,0
684,31,Low,1,More than half,Little,18.758882731958764,Buy,Executed,Consumer Discretionary,Constant,Constant,0
685,69,Low,1,More than half,Moderate,19.117842387206235,Buy,Executed,Financials,Constant,Constant,0
686,30,Not Assigned,1,More than half,Most,0.6885245441795231,Sell,Executed,Industries,Constant,Constant,0
687,67,Low,0,More than half,Moderate,10.999643137254902,Buy,Executed,Industries,Constant,Constant,0
688,65,Low,1,Less than half,Most,12.659339052287581,Sell,Executed,Financials,Constant,Constant,0
689,40,Low,1,Less than half,Moderate,16.817587528735636,Sell,Executed,Health Care,Constant,Constant,1
692,34,Not Assigned,0,All,None,2.8955,Sell,Executed,Industries,Decreased,Decreased,1
695,59,Not Assigned,1,All,None,19.00375,Sell,Executed,Financials,Decreased,Decreased,0
698,54,Not Assigned,0,More than half,Moderate,6.460774422735347,Buy,Executed,Financials,Decreased,Decreased,0
700,77,Not Assigned,1,Less than half,Most,8.302888268156424,Sell,Not Executed,Financials,Decreased,Decreased,0
701,62,Not Assigned,1,More than half,Little,9.833484848484849,Buy,Executed,Financials,Decreased,Decreased,1
702,51,Not Assigned,1,More than half,Moderate,20.768665943012213,Sell,Executed,Financials,Decreased,Decreased,0
703,58,Not Assigned,0,All,None,2.85725,Buy,Executed,Financials,Decreased,Decreased,1
704,34,Not Assigned,1,More than half,Most,4.99,Buy,Executed,Health Care,Constant,Constant,1
705,43,Low,0,More than half,Little,5.68925,Sell,Executed,Financials,Increased,Increased,1
706,35,Medium,1,Less than half,Most,1.1045255681818182,Sell,Not Executed,Health Care,Constant,Constant,0
707,36,Low,1,More than half,Moderate,13.707350912778905,Sell,Executed,Industries,Constant,Constant,0
708,48,High,1,More than half,Moderate,2.1700789473684208,Buy,Executed,FOOD,Decreased,Decreased,0
709,54,Medium,1,Less than half,Most,0.5773980169971671,Buy,Not Executed,Financials,Constant,Constant,0
711,48,Low,1,More than half,Moderate,36.07879682771575,Buy,Executed,Financials,Constant,Constant,0
712,48,Low,0,More than half,Little,2.2891964285714286,Buy,Executed,Financials,Constant,Constant,0
715,58,Low,1,Less than half,Little,0.9736333333333334,Sell,Not Executed,Basic Materials,Increased,Increased,0
716,48,Medium,0,More than half,Moderate,13.908697603485836,Buy,Executed,Health Care,Constant,Constant,0
721,49,Not Assigned,1,More than half,None,2.2288,Sell,Executed,Health Care,Decreased,Decreased,1
728,52,Not Assigned,0,More than half,Little,11.901900000000001,Buy,Executed,Financials,Increased,Increased,0
729,41,Not Assigned,1,More than half,Moderate,6.020941684665226,Sell,Executed,Financials,Increased,Increased,0
730,45,Not Assigned,1,Less than half,Little,1.108040139616056,Sell,Not Executed,Financials,Increased,Decreased,0
731,42,Not Assigned,1,More than half,Little,15.387773722627736,Buy,Executed,Financials,Increased,Increased,0
732,76,Not Assigned,1,Less than half,Moderate,5.643428571428571,Sell,Not Executed,FOOD,Decreased,Decreased,0
733,62,Not Assigned,0,More than half,Moderate,6.82572131147541,Sell,Executed,Financials,Constant,Constant,0
735,73,Low,1,Less than half,Most,8.44353161356629,Buy,Executed,Financials,Increased,Increased,0
736,67,Low,0,More than half,None,14.163333333333334,Sell,Executed,Industries,Increased,Increased,1
738,35,Low,1,More than half,Little,36.68413793103448,Buy,Executed,Real Estate,Increased,Increased,0
739,45,Low,1,Less than half,Moderate,12.747860231271995,Buy,Executed,Industries,Increased,Increased,0
740,72,Low,1,Less than half,Most,23.20832513661202,Buy,Not Executed,Real Estate,Constant,Constant,0
741,71,Low,1,More than half,Little,7.596025788066423,Buy,Executed,Consumer Discretionary,Increased,Increased,0
742,55,Not Assigned,1,More than half,None,13.328888888888889,Buy,Executed,Financials,Decreased,Decreased,1
743,51,Not Assigned,0,Less than half,Moderate,22.335492424242425,Buy,Executed,Consumer Discretionary,Decreased,Decreased,0
744,68,Not Assigned,1,More than half,Little,6.856026666666667,Buy,Executed,INDUSTRIAL,Decreased,Decreased,0
745,41,Not Assigned,1,More than half,Little,14.460909090909091,Buy,Executed,Financials,Decreased,Decreased,1
746,40,Not Assigned,1,More than half,Moderate,11.613838926174497,Sell,Executed,Financials,Decreased,Decreased,0
749,50,Not Assigned,0,More than half,Moderate,37.70878225806452,Sell,Executed,INDUSTRIAL,Constant,Constant,0
750,30,Not Assigned,0,Less than half,Moderate,1.385238271604938,Sell,Not Executed,Energy,Constant,Constant,1
758,54,Not Assigned,1,More than half,None,69.74333333333334,Buy,Executed,Real Estate,Decreased,Decreased,0
760,17,Low,1,More than half,Moderate,19.406399999999998,Buy,Executed,Financials,Increased,Increased,0
761,67,Medium,1,Less than half,Most,75.85842857142858,Sell,Not Executed,Real Estate,Increased,Increased,1
764,21,Medium,1,More than half,Most,43.76945945945946,Buy,Executed,Financials,Increased,Increased,0
765,30,Low,1,Less than half,Little,0.48936666666666667,Buy,Not Executed,Financials,Increased,Increased,0
